,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
7875,Hyundai,Sonata,2018,Other,Grey,Semi Full,2.4,Gas,Automatic,Used,138000,Tabouk,Negotiable,True
7876,Toyota,Camry,2013,Other,White,Semi Full,,Gas,Automatic,Used,27000,Hail,Negotiable,True
7877,Toyota,Camry,2019,Gulf Arabic,White,Standard,2.5,Gas,Automatic,Used,34727,Qassim,83000,False
7878,Hyundai,H1,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,Used,92000,Dammam,60000,False
7879,Land Rover,Range Rover,2004,Saudi,Navy,Full,5.3,Gas,Automatic,Used,300000,Makkah,22000,False
7880,Toyota,Hiace,2013,Saudi,White,Standard,2.7,Gas,Manual,Used,270000,Jeddah,Negotiable,True
7881,Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,Used,276,Aseer,57000,False
7882,Dodge,Charger,2010,Saudi,White,Standard,5.7,Gas,Automatic,Used,240000,Riyadh,25000,False
7883,Toyota,Land Cruiser,1997,Saudi,Silver,Full,4.5,Gas,Manual,Used,708000,Tabouk,25000,False
7884,Toyota,Hilux,2014,Gulf Arabic,White,Full,,Gas,Manual,Used,165,Riyadh,Negotiable,True
7885,Other,Other,1980,Other,Yellow,Standard,,Diesel,Manual,Used,2500,Qassim,220000,False
7886,Ford,Expedition,2008,Saudi,Red,Semi Full,5.4,Gas,Automatic,Used,171000,Riyadh,Negotiable,True
7887,Toyota,Yaris,2018,Saudi,White,Full,1.5,Gas,Automatic,Used,169000,Najran,1046,False
7888,Chevrolet,Tahoe,2007,Saudi,Black,Full,1.3,Gas,Automatic,Used,1111111,Riyadh,Negotiable,True
7889,Chevrolet,Tahoe,2012,Other,Brown,Semi Full,,Gas,Automatic,Used,377000,Riyadh,Negotiable,True
7890,GMC,Yukon,2009,Saudi,Red,Full,6.2,Gas,Automatic,Used,20000,Riyadh,56000,False
7891,BMW,X,2010,Saudi,Black,Semi Full,,Gas,Automatic,Used,200,Jeddah,61000,False
7892,GMC,Yukon,2012,Saudi,Silver,Standard,,Gas,Automatic,Used,367177,Sakaka,Negotiable,True
7893,Toyota,Land Cruiser,2015,Other,White,Full,,Gas,Automatic,Used,139000,Al-Ahsa,Negotiable,True
7894,BYD,S6,2014,Saudi,Black,Semi Full,2.0,Gas,Automatic,Used,293000,Makkah,Negotiable,True
7895,Kia,Sorento,2015,Saudi,Black,Full,3.8,Gas,Automatic,Used,167160,Jubail,43000,False
7896,Changan,CS95,2021,Saudi,White,Full,2.0,Gas,Automatic,Used,31000,Hail,Negotiable,True
7897,Land Rover,Range Rover,2019,Saudi,Brown,Full,4.0,Gas,Automatic,Used,35000,Dammam,Negotiable,True
7898,Ford,Flex,2010,Saudi,Silver,Semi Full,4.0,Gas,Automatic,Used,300,Dammam,25000,False
7899,Toyota,Land Cruiser Pickup,2012,Saudi,Another Color,Standard,,Gas,Manual,Used,144928,Jazan,Negotiable,True
7900,Toyota,Innova,2014,Other,Blue,Full,2.7,Gas,Automatic,Used,205,Riyadh,Negotiable,True
7901,Nissan,Maxima,2017,Saudi,Silver,Standard,,Gas,Automatic,Used,50000,Riyadh,Negotiable,True
7902,Chevrolet,Tahoe,2011,Saudi,Brown,Standard,,Gas,Automatic,Used,143000,Riyadh,55000,False
7903,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,83000,Dammam,45000,False
7904,Hyundai,Elantra,2016,Saudi,White,Semi Full,,Gas,Automatic,Used,280,Riyadh,33000,False
7905,Toyota,Prado,2006,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,475,Al-Jouf,Negotiable,True
7906,Chevrolet,Silverado,1985,Other,Blue,Full,,Gas,Automatic,Used,200,Dammam,30000,False
7907,Lexus,LX,2000,Saudi,Another Color,Full,,Gas,Automatic,Used,460,Hail,46000,False
7908,Nissan,Datsun,2015,Saudi,White,Full,2.4,Gas,Manual,Used,200000,Aseer,40000,False
7909,Chevrolet,Aveo,2011,Saudi,Silver,Standard,1.6,Gas,Manual,Used,266000,Riyadh,Negotiable,True
7910,Jeep,Wrangler,2018,Saudi,Grey,Full,,Gas,Automatic,Used,61300,Dammam,165000,False
7911,Ford,Marquis,2006,Saudi,Blue,Standard,3.5,Gas,Automatic,Used,307000,Qassim,15000,False
7912,Chevrolet,Tahoe,2012,Saudi,Silver,Semi Full,,Gas,Automatic,Used,250385,Dammam,47500,False
7913,Toyota,Innova,2007,Saudi,Silver,Semi Full,2.7,Gas,Automatic,Used,199800,Jeddah,25000,False
7914,Toyota,Previa,2002,Saudi,Oily,Standard,2.9,Gas,Automatic,Used,30923,Riyadh,12000,False
7915,Toyota,Hiace,2000,Saudi,White,Standard,,Gas,Manual,Used,2000,Jeddah,12000,False
7916,Toyota,Yaris,2016,Saudi,Grey,Semi Full,1.5,Gas,Automatic,Used,9800,Dammam,32000,False
7917,GMC,Sierra,2017,Gulf Arabic,Black,Full,5.3,Gas,Automatic,Used,108000,Riyadh,95000,False
7918,Toyota,Camry,2015,Saudi,Blue,Full,,Gas,Automatic,Used,133,Riyadh,56000,False
7919,Toyota,Hilux,1999,Saudi,White,Semi Full,2.7,Gas,Manual,Used,375,Abha,19000,False
7920,Chevrolet,Tahoe,2017,Saudi,Another Color,Standard,,Gas,Automatic,Used,176000,Jeddah,115000,False
7921,Hyundai,Elantra,2017,Gulf Arabic,White,Semi Full,,Gas,Automatic,Used,43000,Hafar Al-Batin,49000,False
7922,Chevrolet,Aveo,2014,Other,White,Semi Full,,Gas,Automatic,Used,1500000,Makkah,11000,False
7923,Hyundai,Accent,2018,Saudi,Grey,Standard,1.4,Gas,Automatic,Used,79000,Dammam,30000,False
7924,Hyundai,Sonata,2017,Saudi,White,Semi Full,1.4,Gas,Automatic,Used,151000,Riyadh,Negotiable,True
7925,Kia,Rio,2014,Saudi,White,Standard,1.4,Gas,Automatic,Used,193500,Jeddah,Negotiable,True
7926,Toyota,Furniture,2015,Saudi,White,Full,2.7,Gas,Automatic,Used,157000,Taef,64000,False
7927,Hyundai,Accent,2015,Gulf Arabic,White,Semi Full,1.6,Gas,Automatic,Used,230000,Riyadh,28000,False
7928,Toyota,Camry,2009,Other,White,Full,,Gas,Automatic,Used,350000,Makkah,25000,False
7929,Hyundai,H1,2016,Saudi,White,Full,2.5,Gas,Automatic,Used,140,Riyadh,Negotiable,True
7930,Nissan,Sentra,2019,Saudi,Brown,Semi Full,1.6,Gas,Automatic,Used,30000,Jeddah,44000,False
7931,GMC,Suburban,2004,Saudi,Oily,Standard,,Gas,Automatic,Used,300000,Riyadh,8000,False
7932,Toyota,Ciocca,2011,Saudi,Silver,Semi Full,5.7,Gas,Automatic,Used,240000,Taef,Negotiable,True
7933,Mercury,Grand Marquis,2005,Saudi,Silver,Semi Full,,Gas,Automatic,Used,360,Qurayyat,Negotiable,True
7934,Chevrolet,Tahoe,2020,Saudi,Grey,Semi Full,5.7,Gas,Automatic,Used,99000,Dammam,145000,False
7935,Kia,Rio,2017,Saudi,Silver,Semi Full,1.4,Gas,Automatic,Used,12000,Dammam,26500,False
7936,Toyota,Land Cruiser Pickup,2012,Gulf Arabic,Another Color,Semi Full,4.0,Gas,Manual,Used,300,Qassim,Negotiable,True
7937,Isuzu,D-MAX,2020,Saudi,White,Full,3.0,Diesel,Automatic,Used,19000,Abha,Negotiable,True
7938,Ford,Explorer,2010,Saudi,Oily,Semi Full,6.0,Gas,Automatic,Used,165000,Khobar,25000,False
7939,Ford,Expedition,2016,Saudi,Black,Semi Full,1.5,Gas,Automatic,Used,170000,Al-Medina,85000,False
7940,Ford,Marquis,1995,Saudi,Green,Full,,Gas,Automatic,Used,180000,Aseer,13000,False
7941,Toyota,Camry,2015,Gulf Arabic,White,Standard,2.4,Gas,Automatic,Used,161000,Dammam,55000,False
7942,Toyota,Innova,2015,Saudi,Silver,Full,2.7,Gas,Automatic,Used,114000,Jubail,49000,False
7943,Hyundai,Senta fe,2018,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,94000,Jeddah,Negotiable,True
7944,Honda,Accord,2016,Saudi,White,Full,3.5,Gas,Automatic,Used,183000,Al-Ahsa,67000,False
7945,Lexus,ES,2021,Saudi,Another Color,Standard,2.5,Gas,Automatic,Used,6000,Dammam,175000,False
7946,Mitsubishi,Space Star,2020,Saudi,Another Color,Standard,,Gas,Automatic,Used,12000,Jeddah,34000,False
7947,Mazda,6,2016,Other,Blue,Semi Full,,Gas,Automatic,Used,216000,Riyadh,40000,False
7948,Hyundai,Elantra,2016,Other,Silver,Full,1.6,Diesel,Automatic,Used,87000,Al-Medina,42000,False
7949,Hyundai,Sonata,2011,Saudi,White,Semi Full,2.0,Gas,Automatic,Used,336000,Riyadh,21000,False
7950,Chevrolet,Colorado,2013,Gulf Arabic,Grey,Full,3.6,Gas,Automatic,Used,300000,Hail,Negotiable,True
7951,Honda,Accord,2018,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,119041,Taef,70000,False
7952,Toyota,Furniture,2009,Saudi,Another Color,Standard,1.6,Gas,Automatic,Used,400,Al-Medina,Negotiable,True
7953,Chevrolet,Silverado,2013,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,380,Qassim,Negotiable,True
7954,Ford,Focus,2012,Other,Silver,Standard,1.5,Gas,Automatic,Used,180000,Riyadh,Negotiable,True
7955,MG,5,2020,Saudi,Grey,Full,1.5,Gas,Automatic,Used,23000,Riyadh,44000,False
7956,Toyota,Land Cruiser Pickup,2015,Other,Brown,Full,1.7,Gas,Manual,Used,13058,Riyadh,Negotiable,True
7957,Toyota,Land Cruiser,2015,Saudi,White,Standard,4.7,Gas,Automatic,Used,345417,Riyadh,135000,False
7958,GMC,Acadia,2011,Saudi,Black,Standard,,Gas,Automatic,Used,187000,Khobar,22000,False
7959,Ford,Victoria,2002,Saudi,White,Full,,Gas,Automatic,Used,300000,Arar,Negotiable,True
7960,GMC,Yukon,2012,Saudi,Silver,Semi Full,,Gas,Automatic,Used,60000,Aseer,Negotiable,True
7961,Toyota,Hilux,2014,Gulf Arabic,White,Semi Full,2.7,Gas,Automatic,Used,21000,Riyadh,75000,False
7962,GMC,Yukon,2014,Saudi,Golden,Semi Full,,Gas,Automatic,Used,100,Aseer,Negotiable,True
7963,Ford,Edge,2009,Saudi,Brown,Standard,,Gas,Automatic,Used,357,Riyadh,20000,False
7964,Honda,Accord,2004,Saudi,White,Full,,Gas,Automatic,Used,5735,Wadi Dawasir,Negotiable,True
7965,Geely,EC8,2012,Saudi,Golden,Semi Full,,Gas,Manual,Used,50000,Makkah,15000,False
7966,Chevrolet,Impala,2016,Saudi,Silver,Standard,3.5,Gas,Automatic,Used,139000,Aseer,65000,False
7967,Toyota,Corolla,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,66200,Riyadh,51000,False
7968,Buick,Riviera,1961,Other,Bronze,Standard,,Gas,Automatic,Used,100000,Dammam,Negotiable,True
7969,Hyundai,Accent,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,120000,Dammam,30000,False
7970,Honda,Accord,2014,Saudi,White,Full,2.4,Gas,Automatic,Used,480000,Makkah,40000,False
7971,Toyota,Land Cruiser Pickup,2012,Saudi,Another Color,Standard,6.0,Gas,Manual,Used,130,Al-Jouf,Negotiable,True
7972,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,90000,Riyadh,48500,False
7973,Toyota,Prado,2010,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,Used,293715,Jeddah,75000,False
7974,Toyota,Hilux,2015,Saudi,White,Full,1.7,Gas,Manual,Used,57000,Makkah,Negotiable,True
7975,Toyota,Corolla,1997,Other,White,Standard,1.3,Gas,Manual,Used,32500,Dammam,7000,False
7976,Honda,Accord,2008,Saudi,Navy,Semi Full,2.5,Gas,Automatic,Used,400000,Riyadh,Negotiable,True
7977,Hyundai,Azera,2016,Saudi,Grey,Semi Full,3.0,Gas,Automatic,Used,199100,Riyadh,52000,False
7978,Ford,Expedition,2006,Saudi,Grey,Semi Full,,Gas,Automatic,Used,200000,Yanbu,12000,False
7979,Zhengzhou,Pick up,2016,Saudi,White,Full,,Gas,Manual,Used,128,Al-Baha,35000,False
7980,Renault,Duster,2016,Saudi,White,Standard,,Gas,Automatic,Used,157000,Dammam,18000,False
7981,Mitsubishi,Pajero,2016,Saudi,White,Full,3.8,Gas,Automatic,Used,200,Jeddah,50000,False
7982,Toyota,Hilux,2019,Saudi,White,Full,2.7,Gas,Manual,Used,83000,Jeddah,Negotiable,True
7983,BMW,The 5,2008,Other,Black,Full,4.8,Gas,Automatic,Used,285627,Riyadh,30000,False
7984,Hyundai,H1,2015,Gulf Arabic,Black,Full,4.5,Gas,Manual,Used,105000,Al-Jouf,Negotiable,True
7985,BMW,The 7,2002,Gulf Arabic,Navy,Full,3.6,Gas,Automatic,Used,288000,Qassim,Negotiable,True
7986,Chevrolet,Malibu,2016,Saudi,Silver,Semi Full,2.4,Gas,Automatic,Used,60000,Jeddah,Negotiable,True
7987,Chevrolet,Suburban,2004,Other,Oily,Standard,1.5,Gas,Automatic,Used,280,Riyadh,Negotiable,True
7988,Hyundai,Elantra,2019,Saudi,Another Color,Standard,2.0,Gas,Automatic,Used,66000,Riyadh,58000,False
7989,Dodge,Durango,2012,Saudi,White,Full,6.0,Gas,Automatic,Used,284000,Jeddah,33000,False
7990,Nissan,Navara,2012,Saudi,White,Standard,,Gas,Automatic,Used,193,Riyadh,Negotiable,True
7991,Ford,Taurus,2011,Saudi,Blue,Standard,4.5,Gas,Automatic,Used,301515,Al-Ahsa,26000,False
7992,Ford,Edge,2010,Other,Navy,Semi Full,3.5,Gas,Automatic,Used,187200,Jubail,25000,False
7993,Mercedes,S,2015,Other,White,Full,,Hybrid,Automatic,Used,41305,Riyadh,Negotiable,True
7994,Nissan,Datsun,2007,Saudi,White,Full,,Gas,Manual,Used,475,Riyadh,Negotiable,True
7995,Honda,Accord,2005,Saudi,White,Semi Full,1.0,Gas,Manual,Used,547000,Khobar,19000,False
7996,Mercedes,E,2018,Gulf Arabic,Black,Standard,,Gas,Automatic,Used,167,Riyadh,115000,False
7997,Toyota,Land Cruiser,2015,Saudi,White,Semi Full,5.7,Gas,Automatic,Used,170000,Riyadh,150000,False
7998,Honda,Odyssey,2015,Saudi,Black,Standard,,Gas,Automatic,Used,152000,Dammam,45000,False
7999,Hyundai,Accent,2017,Saudi,White,Standard,,Gas,Automatic,Used,130000,Riyadh,Negotiable,True
8000,FAW,ِACTIS V80,2016,Saudi,White,Standard,2.0,Gas,Manual,Used,92000,Riyadh,Negotiable,True
8001,Toyota,Camry,2020,Saudi,White,Full,2.5,Gas,Automatic,Used,11800,Dammam,Negotiable,True
8002,Nissan,Maxima,2002,Saudi,Golden,Standard,3.0,Gas,Manual,Used,265000,Jeddah,Negotiable,True
8003,Ford,Expedition,2013,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,174000,Al-Ahsa,50000,False
8004,Hyundai,Accent,2015,Saudi,White,Semi Full,1.4,Gas,Automatic,Used,105000,Riyadh,25000,False
8005,Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,Used,89000,Dammam,45000,False
8006,Hyundai,Accent,2019,Saudi,Silver,Standard,,Gas,Automatic,Used,72500,Dammam,40000,False
8007,Hyundai,Accent,2017,Saudi,White,Standard,1.6,Gas,Automatic,Used,137000,Dammam,29000,False
8008,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,73000,Dammam,45000,False
8009,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,40000,Dammam,45000,False
8010,GMC,Suburban,2013,Saudi,Brown,Standard,,Gas,Automatic,Used,180000,Taef,Negotiable,True
8011,Kia,Picanto,2015,Other,Another Color,Standard,,Gas,Automatic,Used,85000,Dammam,18000,False
8012,GMC,Sierra,2011,Other,White,Full,,Gas,Automatic,Used,360000,Riyadh,Negotiable,True
8013,Chevrolet,Tahoe,2011,Saudi,Black,Semi Full,,Gas,Automatic,Used,300000,Al-Ahsa,Negotiable,True
8014,Mitsubishi,Lancer,2016,Saudi,White,Standard,1.6,Gas,Automatic,Used,120000,Hail,Negotiable,True
8015,Ford,Victoria,2011,Saudi,Golden,Standard,4.7,Gas,Automatic,Used,87000,Riyadh,Negotiable,True
8016,Toyota,Land Cruiser,2006,Saudi,White,Full,,Gas,Automatic,Used,360000,Riyadh,Negotiable,True
8017,Kia,Optima,2009,Saudi,Another Color,Standard,,Gas,Automatic,Used,300000,Dammam,Negotiable,True
8018,Ford,Victoria,2010,Saudi,Golden,Full,,Gas,Automatic,Used,299999,Al-Medina,Negotiable,True
8019,Geely,EC7,2014,Saudi,Golden,Standard,,Gas,Manual,Used,170000,Tabouk,Negotiable,True
8020,BMW,The 7,2014,Saudi,Another Color,Full,3.6,Gas,Automatic,Used,110000,Riyadh,Negotiable,True
8021,Ford,Expedition,2021,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,Used,2500,Aseer,207000,False
8022,Kia,Rio,2011,Saudi,Black,Standard,,Gas,Manual,Used,218000,Jubail,11500,False
8023,Jeep,Wrangler,2019,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,26000,Riyadh,148000,False
8024,Toyota,Cressida,1993,Saudi,White,Semi Full,4.0,Gas,Manual,Used,492000,Riyadh,11000,False
8025,Chevrolet,Camaro,2010,Other,White,Full,6.2,Gas,Automatic,Used,247000,Tabouk,Negotiable,True
8026,Hyundai,Elantra,2018,Saudi,White,Standard,2.0,Gas,Automatic,Used,22640,Najran,1158,False
8027,Hyundai,Sonata,2015,Other,White,Full,2.4,Gas,Automatic,Used,72000,Qurayyat,Negotiable,True
8028,Isuzu,Dyna,2003,Saudi,White,Standard,8.5,Diesel,Manual,Used,330,Riyadh,40000,False
8029,Kia,Cadenza,2018,Saudi,Brown,Full,,Gas,Automatic,Used,120,Hafar Al-Batin,Negotiable,True
8030,Toyota,Land Cruiser,2011,Saudi,White,Full,,Gas,Automatic,Used,434,Aseer,85000,False
8031,Toyota,Land Cruiser,2017,Saudi,White,Full,,Gas,Automatic,Used,130000,Hafar Al-Batin,Negotiable,True
8032,Toyota,Land Cruiser,1987,Other,White,Semi Full,,Gas,Manual,Used,500000,Al-Medina,Negotiable,True
8033,Mercedes,Viano,2015,Saudi,Blue,Full,,Gas,Automatic,Used,119000,Al-Medina,99000,False
8034,BMW,The 7,2014,Saudi,Silver,Full,,Gas,Automatic,Used,116000,Al-Medina,100000,False
8035,Nissan,Patrol,1978,Saudi,White,Standard,,Gas,Manual,Used,30000,Abha,28000,False
8036,Toyota,Corolla,2015,Saudi,White,Standard,1.6,Gas,Automatic,Used,36000,Dammam,45000,False
8037,Toyota,Corolla,2020,Saudi,Another Color,Standard,1.6,Gas,Automatic,Used,16000,Jeddah,62000,False
8038,GMC,Yukon,2014,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,300,Jeddah,65000,False
8039,Hyundai,Azera,2012,Saudi,White,Semi Full,3.0,Gas,Manual,Used,290000,Riyadh,Negotiable,True
8040,Nissan,Patrol,2003,Saudi,White,Semi Full,6.0,Gas,Manual,Used,20017,Makkah,Negotiable,True
8041,Honda,Accord,2012,Gulf Arabic,Another Color,Full,4.0,Gas,Automatic,Used,376528,Riyadh,Negotiable,True
8042,Toyota,Land Cruiser,2016,Gulf Arabic,White,Full,5.7,Gas,Automatic,Used,181,Hafar Al-Batin,Negotiable,True
8043,BMW,The 7,2018,Saudi,Navy,Semi Full,6.8,Gas,Automatic,Used,18000,Riyadh,230000,False
8044,Hyundai,Sonata,2018,Saudi,White,Semi Full,2.4,Gas,Automatic,Used,72000,Aseer,65000,False
8045,Chevrolet,Malibu,2014,Saudi,Black,Full,2.6,Gas,Automatic,Used,138,Makkah,27000,False
8046,BMW,The 7,2009,Saudi,Black,Full,1.0,Gas,Automatic,Used,327000,Jeddah,48000,False
8047,Nissan,Patrol,2016,Saudi,White,Semi Full,,Gas,Automatic,Used,94000,Dammam,125000,False
8048,Lexus,ES,2015,Gulf Arabic,White,Semi Full,3.5,Gas,Automatic,Used,161000,Hail,74000,False
8049,Chevrolet,Camaro,2011,Other,Silver,Standard,3.6,Gas,Automatic,Used,145000,Qurayyat,Negotiable,True
8050,Mercedes,SL,1995,Other,Black,Full,3.5,Gas,Automatic,Used,119,Riyadh,Negotiable,True
8051,Lexus,IS,2010,Other,Silver,Full,,Gas,Automatic,Used,165000,Al-Ahsa,45000,False
8052,Toyota,Land Cruiser,2016,Saudi,White,Full,8.0,Gas,Automatic,Used,119000,Najran,Negotiable,True
8053,Honda,Accord,2016,Saudi,White,Full,3.5,Gas,Automatic,Used,167000,Aseer,72000,False
8054,Chevrolet,Impala,2014,Saudi,Bronze,Standard,,Gas,Automatic,Used,180,Dammam,38000,False
8055,Nissan,Patrol,1998,Gulf Arabic,White,Full,4.5,Gas,Automatic,Used,595000,Taef,20000,False
8056,Honda,Accord,2018,Saudi,White,Full,1.5,Gas,Automatic,Used,106,Riyadh,Negotiable,True
8057,Hyundai,Tucson,2016,Saudi,Red,Semi Full,2.0,Gas,Automatic,Used,180000,Al-Ahsa,Negotiable,True
8058,Mazda,CX7,2010,Saudi,Brown,Full,2.3,Gas,Automatic,Used,170000,Jazan,25000,False
8059,Ford,Edge,2011,Other,Black,Semi Full,,Gas,Automatic,Used,260,Jeddah,26000,False
8060,Kia,Cerato,2016,Other,Grey,Semi Full,1.6,Diesel,Automatic,Used,88000,Qassim,44000,False
8061,Kia,Optima,2012,Saudi,Grey,Standard,2.0,Gas,Automatic,Used,185000,Jeddah,Negotiable,True
8062,Hyundai,Elantra,2017,Saudi,White,Standard,2.0,Gas,Automatic,Used,140000,Al-Medina,42222,False
8063,Ford,Marquis,2010,Saudi,Golden,Semi Full,,Gas,Automatic,Used,286,Qassim,Negotiable,True
8064,Ford,Marquis,2005,Other,Bronze,Full,,Gas,Automatic,Used,500000,Riyadh,Negotiable,True
8065,GMC,Yukon,2007,Saudi,Blue,Standard,,Gas,Automatic,Used,221000,Dammam,30000,False
8066,GMC,Yukon,2008,Saudi,Black,Standard,,Gas,Automatic,Used,235000,Aseer,40000,False
8067,Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,Used,156000,Riyadh,24000,False
8068,Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,Used,158000,Riyadh,24000,False
8069,Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,Used,158000,Riyadh,24000,False
8070,Toyota,Prado,2014,Saudi,Silver,Full,4.0,Gas,Automatic,Used,220,Riyadh,Negotiable,True
8071,Dodge,Charger,2018,Saudi,Silver,Semi Full,1.6,Gas,Automatic,Used,5000,Taef,125000,False
8072,Chrysler,C200,2012,Other,Silver,Semi Full,,Gas,Automatic,Used,200000,Riyadh,Negotiable,True
8073,Toyota,Prado,2018,Saudi,White,Standard,4.1,Gas,Automatic,Used,97000,Riyadh,127000,False
8074,Toyota,Corolla,2016,Saudi,Silver,Full,1.6,Gas,Automatic,Used,86500,Al-Ahsa,48000,False
8075,Lexus,RX,2008,Other,Silver,Full,3.5,Gas,Automatic,Used,225,Jeddah,37000,False
8076,Ford,Expedition,2012,Saudi,Grey,Semi Full,3.5,Gas,Automatic,Used,452000,Jeddah,40000,False
8077,Ford,Edge,2012,Saudi,Another Color,Full,3.5,Gas,Automatic,Used,197000,Dammam,48500,False
8078,Honda,Accord,2012,Saudi,White,Full,3.5,Gas,Automatic,Used,225000,Jeddah,32000,False
8079,Mercedes,R,2009,Saudi,Black,Full,,Gas,Automatic,Used,232,Jeddah,35000,False
8080,Honda,Civic,2005,Saudi,White,Standard,1.7,Gas,Manual,Used,400,Dammam,7000,False
8081,Toyota,Land Cruiser,2011,Saudi,White,Full,4.7,Gas,Automatic,Used,140000,Dammam,110000,False
8082,Hyundai,Sonata,2020,Other,White,Semi Full,,Gas,Automatic,Used,52000,Jeddah,1756,False
8083,Hyundai,Sonata,2015,Saudi,White,Full,1.6,Gas,Automatic,Used,380000,Riyadh,35000,False
8084,Toyota,Hilux,2020,Saudi,White,Full,2.8,Diesel,Manual,Used,31000,Qurayyat,Negotiable,True
8085,Chevrolet,Suburban,2009,Saudi,Black,Semi Full,5.3,Gas,Automatic,Used,335000,Jeddah,35000,False
8086,Toyota,Corolla,2015,Saudi,White,Standard,1.6,Gas,Manual,Used,280,Besha,Negotiable,True
8087,Toyota,Prado,2006,Saudi,White,Standard,2.5,Gas,Manual,Used,300000,Aseer,40000,False
8088,Toyota,Camry,2009,Saudi,White,Full,2.4,Gas,Automatic,Used,520000,Makkah,23000,False
8089,Toyota,Yaris,2017,Saudi,Black,Semi Full,1.2,Gas,Automatic,Used,82000,Jeddah,34000,False
8090,Dodge,Charger,2014,Saudi,Red,Semi Full,5.7,Gas,Automatic,Used,30000,Dammam,Negotiable,True
8091,Lexus,LX,2013,Gulf Arabic,Golden,Full,,Gas,Automatic,Used,300000,Abha,Negotiable,True
8092,Hyundai,Tucson,2020,Saudi,Grey,Semi Full,1.6,Gas,Automatic,Used,6350,Jeddah,82000,False
8093,Chevrolet,Suburban,2012,Saudi,Black,Standard,,Gas,Automatic,Used,155,Riyadh,Negotiable,True
8094,Ford,Expedition,2010,Saudi,Grey,Semi Full,,Gas,Automatic,Used,230,Jeddah,35000,False
8095,GMC,Yukon,2015,Saudi,Silver,Semi Full,2.0,Gas,Automatic,Used,215000,Taef,Negotiable,True
8096,Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,Used,157000,Riyadh,60000,False
8097,Toyota,Camry,2014,Saudi,White,Semi Full,,Gas,Automatic,Used,400000,Riyadh,Negotiable,True
8098,Toyota,Camry,2005,Saudi,Blue,Full,1.6,Gas,Manual,Used,360000,Najran,22000,False
8099,Toyota,FJ,2014,Saudi,Silver,Full,9.0,Gas,Automatic,Used,308000,Hail,75000,False
8100,Ford,Victoria,2010,Saudi,Grey,Standard,,Gas,Automatic,Used,345000,Makkah,Negotiable,True
8101,Toyota,Hilux,2020,Saudi,White,Full,2.7,Gas,Manual,Used,110,Aseer,Negotiable,True
8102,Kia,Rio,2017,Saudi,Blue,Standard,1.4,Gas,Automatic,Used,116000,Qassim,29000,False
8103,Chevrolet,Blazer,2007,Saudi,Red,Full,,Gas,Automatic,Used,200000,Al-Ahsa,Negotiable,True
8104,Hyundai,Elantra,2020,Saudi,Another Color,Standard,1.6,Gas,Automatic,Used,15800,Aseer,58000,False
8105,Toyota,Camry,2017,Saudi,White,Full,,Gas,Automatic,Used,167000,Riyadh,80000,False
8106,Lexus,LX,2007,Saudi,White,Full,,Gas,Automatic,Used,184000,Jeddah,Negotiable,True
8107,Hyundai,Elantra,2014,Saudi,White,Standard,2.0,Gas,Automatic,Used,163000,Taef,Negotiable,True
8108,Ford,Explorer,2016,Saudi,White,Standard,,Gas,Automatic,Used,307811,Riyadh,Negotiable,True
8109,Mitsubishi,Pajero,2016,Other,White,Semi Full,3.5,Gas,Automatic,Used,190,Qassim,Negotiable,True
8110,Chery,QQ,2012,Saudi,Red,Full,1.4,Gas,Manual,Used,100,Makkah,11000,False
8111,Ford,Victoria,1999,Saudi,Another Color,Semi Full,1.0,Gas,Automatic,Used,4000,Riyadh,10000,False
8112,Chevrolet,Suburban,2007,Saudi,Golden,Standard,5.3,Gas,Automatic,Used,368000,Riyadh,Negotiable,True
8113,Mercedes,S,2013,Gulf Arabic,Brown,Semi Full,3.0,Gas,Automatic,Used,130000,Riyadh,115000,False
